Epoch,Modified period,Transit peak
3.480000000000000000e+02,9.207659849467745516e+00,1.047026864388038666e+04
3.490000000000000000e+02,9.206005829561036080e+00,1.047947630372985441e+04
3.500000000000000000e+02,9.205675684225752775e+00,1.048868230955941544e+04
3.510000000000000000e+02,9.205079742773705220e+00,1.049788798524364211e+04
3.520000000000000000e+02,9.206002674965020560e+00,1.050709306498641672e+04
3.530000000000000000e+02,9.206078228658952867e+00,1.051629906766138083e+04
3.540000000000000000e+02,9.205417428591317730e+00,1.052550514589003978e+04
3.550000000000000000e+02,9.205194266279249860e+00,1.053471056331863110e+04
3.560000000000000000e+02,9.204923245097234030e+00,1.054391575758490944e+04
3.570000000000000000e+02,9.206194733079428261e+00,1.055312068083000850e+04
3.580000000000000000e+02,9.205338504174505943e+00,1.056232687556308701e+04
3.590000000000000000e+02,9.205613840828846151e+00,1.057153221406726152e+04
3.600000000000000000e+02,9.204526605569299136e+00,1.058073782790809128e+04
3.610000000000000000e+02,9.206352956621230987e+00,1.058994235451365967e+04
3.620000000000000000e+02,9.205408229346176086e+00,1.059914870747028181e+04
3.630000000000000000e+02,9.206457738565404725e+00,1.060835411569962707e+04
3.640000000000000000e+02,9.204599044817769027e+00,1.061756057343819339e+04
3.650000000000000000e+02,9.206567284971242771e+00,1.062676517248301025e+04
3.660000000000000000e+02,9.205615237231540959e+00,1.063597173976798149e+04
3.670000000000000000e+02,9.207797355847105791e+00,1.064517735500521303e+04
3.680000000000000000e+02,9.204929138348234119e+00,1.065438515236106105e+04
3.690000000000000000e+02,9.206842904102813918e+00,1.066359008149940928e+04
3.700000000000000000e+02,9.205931406815579976e+00,1.067279692440351209e+04
3.710000000000000000e+02,9.209477187885568128e+00,1.068200285581032585e+04
3.720000000000000000e+02,9.205341783023868629e+00,1.069121233299821324e+04
3.730000000000000000e+02,9.207096512523094134e+00,1.070041767478123620e+04
3.740000000000000000e+02,9.206218780041126593e+00,1.070962477129375839e+04
3.750000000000000000e+02,9.211196848211329780e+00,1.071883099007380042e+04
3.760000000000000000e+02,9.205733883194625378e+00,1.072804218692201175e+04
3.770000000000000000e+02,9.207313980727121816e+00,1.073724792080520638e+04
3.780000000000000000e+02,9.206397396877036954e+00,1.074645523478593350e+04
3.790000000000000000e+02,9.212650126805783657e+00,1.075566163218281145e+04
3.800000000000000000e+02,9.206062533057774999e+00,1.076487428230961632e+04
3.810000000000000000e+02,9.207493385107227368e+00,1.077408034484267409e+04
3.820000000000000000e+02,9.206395787718065549e+00,1.078328783822778132e+04
3.830000000000000000e+02,9.213484316819631204e+00,1.079249423401549939e+04
3.840000000000000000e+02,9.206227314580246457e+00,1.080170771833231993e+04
